timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,tcp_roll,tcp_pitch,tcp_yaw,goal_x,goal_y,goal_z,goal_roll,goal_pitch,goal_yaw,ctrl_mode
47824560466073,5.970881,0.353711,1.340023,-6.202536,-37.856707,-6.237489,5.970882,0.353712,1.340023,-6.202535,-37.856707,-6.237490,-0.002377,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.492531,-40.624752,-23.317449,5.946662,-2.867755,0.001696,-0.819968,0.073348,0.703529,-1.304920,-1.440483,0.982115,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824561422904,5.970882,0.353713,1.340022,-6.202536,-37.856709,-6.237489,5.970882,0.353712,1.340023,-6.202535,-37.856707,-6.237490,-0.000000,0.002377,0.000000,-0.000000,-0.002848,0.000000,0.090073,-41.145631,-23.500690,6.001716,-2.898736,0.001711,-0.819968,0.073347,0.703529,-1.304905,-1.440483,0.982101,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824562452369,5.970882,0.353712,1.340026,-6.202535,-37.856707,-6.237489,5.970882,0.353712,1.340023,-6.202535,-37.856707,-6.237490,-0.000000,-0.000000,0.002377,-0.000000,-0.000000,0.000000,0.026244,-40.657323,-23.415582,5.982376,-2.886184,0.001702,-0.819968,0.073347,0.703527,-1.304939,-1.440483,0.982134,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824563450997,5.970884,0.353710,1.340024,-6.202536,-37.856708,-6.237491,5.970882,0.353712,1.340024,-6.202535,-37.856707,-6.237490,-0.000000,-0.000000,0.002377,-0.000000,-0.002848,-0.002848,0.026275,-40.637480,-23.403866,5.979776,-2.882696,0.001746,-0.819967,0.073345,0.703529,-1.304901,-1.440485,0.982099,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824564451081,5.970884,0.353713,1.340023,-6.202536,-37.856706,-6.237490,5.970882,0.353712,1.340024,-6.202535,-37.856707,-6.237490,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.032808,-40.521977,-23.311381,5.958252,-2.869415,0.001692,-0.819968,0.073345,0.703528,-1.304931,-1.440485,0.982129,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824565451790,5.970884,0.353712,1.340021,-6.202536,-37.856706,-6.237490,5.970882,0.353712,1.340024,-6.202535,-37.856707,-6.237490,0.002377,-0.000000,-0.002377,-0.000000,-0.000000,0.000000,-0.432069,-40.301710,-23.212707,5.948752,-2.855861,0.001677,-0.819968,0.073345,0.703529,-1.304914,-1.440484,0.982112,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824566451755,5.970883,0.353712,1.340024,-6.202537,-37.856707,-6.237490,5.970882,0.353712,1.340024,-6.202535,-37.856707,-6.237490,-0.000000,-0.000000,0.003169,-0.000000,-0.000000,0.000000,0.041860,-40.678022,-23.436300,5.986669,-2.889762,0.001705,-0.819968,0.073346,0.703527,-1.304926,-1.440486,0.982124,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824567451679,5.970882,0.353713,1.340023,-6.202536,-37.856705,-6.237488,5.970882,0.353712,1.340024,-6.202535,-37.856707,-6.237490,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.051748,-40.508967,-23.302909,5.955724,-2.868177,0.001690,-0.819969,0.073347,0.703527,-1.304948,-1.440483,0.982144,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824568452463,5.970882,0.353713,1.340021,-6.202536,-37.856708,-6.237491,5.970882,0.353712,1.340024,-6.202535,-37.856707,-6.237490,-0.000000,-0.000000,0.000000,-0.000000,-0.002848,-0.002848,0.059442,-40.491404,-23.291182,5.952908,-2.864639,0.001734,-0.819968,0.073347,0.703529,-1.304895,-1.440485,0.982090,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824569457481,5.970880,0.353713,1.340023,-6.202536,-37.856707,-6.237491,5.970882,0.353712,1.340024,-6.202535,-37.856708,-6.237490,-0.000000,-0.000000,0.002377,-0.000000,-0.000000,0.000000,0.066203,-40.624218,-23.394641,5.976343,-2.883112,0.001701,-0.819968,0.073349,0.703527,-1.304927,-1.440485,0.982121,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824570445750,5.970883,0.353713,1.340021,-6.202536,-37.856705,-6.237489,5.970882,0.353712,1.340024,-6.202535,-37.856708,-6.237490,0.003169,0.002377,-0.002377,-0.000000,0.002848,0.000000,-0.494391,-40.874930,-23.394237,5.993579,-2.888456,0.001695,-0.819969,0.073346,0.703528,-1.304934,-1.440484,0.982132,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824571450297,5.970882,0.353712,1.340021,-6.202536,-37.856707,-6.237491,5.970883,0.353712,1.340024,-6.202535,-37.856708,-6.237490,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.076950,-40.480762,-23.287369,5.951374,-2.865816,0.001689,-0.819968,0.073347,0.703530,-1.304896,-1.440485,0.982092,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824572451074,5.970883,0.353713,1.340022,-6.202535,-37.856707,-6.237490,5.970883,0.353712,1.340025,-6.202535,-37.856708,-6.237490,-0.000000,-0.000000,0.000000,-0.000000,-0.002848,0.000000,0.081550,-40.469075,-23.278065,5.949126,-2.862721,0.001687,-0.819969,0.073346,0.703528,-1.304919,-1.440483,0.982116,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47824573453597,5.970882,0.353711,1.340023,-6.202534,-37.856707,-6.237491,5.970883,0.353712,1.340025,-6.202535,-37.856709,-6.237490,-0.000000,-0.002377,0.000000,-0.000000,-0.000000,0.000000,0.023489,-39.850309,-23.092055,5.906444,-2.833781,0.001668,-0.819968,0.073347,0.703529,-1.304921,-1.440483,0.982117,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
