timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,ctrl_mode
45935207708312,6.378944,-0.017296,-0.019969,-6.327152,-31.451996,-6.237492,6.378948,-0.017283,-0.019937,-6.327153,-31.452014,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.165621,2.815101,1.219408,-0.348904,0.281336,-0.000159,0.052310,-0.182631,1.396689,5
45935208705565,6.378945,-0.017296,-0.019969,-6.327151,-31.451995,-6.237493,6.378948,-0.017282,-0.019934,-6.327153,-31.452015,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.172783,2.867424,1.240831,-0.354085,0.284470,-0.000162,0.052311,-0.182631,1.396689,5
45935209677763,6.378943,-0.017295,-0.019968,-6.327152,-31.451999,-6.237493,6.378948,-0.017281,-0.019932,-6.327153,-31.452017,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.003797,0.000000,-0.180561,2.929314,1.269028,-0.360613,0.290987,-0.000162,0.052308,-0.182631,1.396689,5
45935210708099,6.378944,-0.017295,-0.019970,-6.327152,-31.451999,-6.237491,6.378948,-0.017280,-0.019928,-6.327153,-31.452018,-6.237491,-0.000000,-0.000000,-0.002377,-0.000000,-0.000000,0.000000,-0.213509,3.171857,1.381925,-0.387204,0.306830,-0.000172,0.052311,-0.182631,1.396689,5
45935211705699,6.378946,-0.017296,-0.019969,-6.327152,-31.451996,-6.237492,6.378948,-0.017278,-0.019925,-6.327153,-31.452020,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,0.002848,0.000000,-0.192764,3.015845,1.299617,-0.368290,0.291352,-0.000166,0.052310,-0.182631,1.396689,5
45935212706107,6.378943,-0.017294,-0.019969,-6.327152,-31.451997,-6.237492,6.378948,-0.017277,-0.019922,-6.327154,-31.452022,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.200061,3.075300,1.326519,-0.374507,0.297093,-0.000165,0.052308,-0.182631,1.396689,5
45935213709864,6.378945,-0.017297,-0.019968,-6.327152,-31.451996,-6.237491,6.378949,-0.017276,-0.019918,-6.327154,-31.452023,-6.237491,-0.000000,-0.002377,0.003962,0.002848,0.002848,0.000000,-0.283117,3.667389,1.497102,-0.422308,0.316544,-0.000270,0.052310,-0.182631,1.396689,5
45935214708699,6.378945,-0.017295,-0.019969,-6.327150,-31.451998,-6.237491,6.378949,-0.017274,-0.019915,-6.327154,-31.452025,-6.237491,-0.000000,0.002377,0.000000,-0.000000,-0.000000,0.000000,-0.103036,2.353630,1.074727,-0.312301,0.261422,-0.000147,0.052310,-0.182631,1.396689,5
45935215708823,6.378943,-0.017294,-0.019969,-6.327152,-31.451994,-6.237494,6.378949,-0.017273,-0.019911,-6.327154,-31.452027,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,0.003797,-0.002848,-0.221011,3.232481,1.388287,-0.389403,0.303811,-0.000123,0.052307,-0.182631,1.396689,5
45935216708494,6.378946,-0.017294,-0.019968,-6.327152,-31.451996,-6.237492,6.378949,-0.017271,-0.019907,-6.327154,-31.452029,-6.237491,0.002377,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.308251,3.461331,1.476679,-0.421197,0.318518,-0.000481,0.052307,-0.182631,1.396689,5
45935217706350,6.378946,-0.017295,-0.019969,-6.327153,-31.451995,-6.237493,6.378949,-0.017270,-0.019902,-6.327154,-31.452032,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.240949,3.378494,1.450280,-0.404279,0.315260,-0.000176,0.052309,-0.182631,1.396689,5
45935218676761,6.378947,-0.017293,-0.019968,-6.327151,-31.451996,-6.237493,6.378949,-0.017268,-0.019898,-6.327154,-31.452034,-6.237491,-0.000000,0.002377,0.000000,0.002848,-0.000000,0.000000,-0.142020,2.620362,1.185651,-0.342605,0.277865,-0.000247,0.052307,-0.182631,1.396689,5
45935219677472,6.378945,-0.017295,-0.019967,-6.327152,-31.451995,-6.237491,6.378949,-0.017266,-0.019893,-6.327154,-31.452036,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.256850,3.499310,1.499728,-0.416104,0.322529,-0.000178,0.052307,-0.182631,1.396689,5
45935220705460,6.378946,-0.017295,-0.019967,-6.327152,-31.452000,-6.237491,6.378949,-0.017264,-0.019889,-6.327154,-31.452039,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.004746,0.000000,-0.268890,3.589126,1.539600,-0.425539,0.331351,-0.000184,0.052310,-0.182631,1.396689,5
45935221705649,6.378944,-0.017295,-0.019967,-6.327152,-31.451997,-6.237493,6.378949,-0.017263,-0.019884,-6.327154,-31.452041,-6.237491,-0.002377,-0.000000,0.000000,-0.000000,-0.000000,-0.002848,-0.197577,3.478395,1.498902,-0.405243,0.323063,0.000171,0.052307,-0.182631,1.396689,5
45935222705578,6.378945,-0.017295,-0.019966,-6.327152,-31.451998,-6.237494,6.378949,-0.017261,-0.019879,-6.327155,-31.452044,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.002848,-0.282921,3.695643,1.579973,-0.435291,0.334357,-0.000138,0.052307,-0.182631,1.396689,5
45935223708013,6.378943,-0.017294,-0.019967,-6.327152,-31.451997,-6.237493,6.378949,-0.017259,-0.019873,-6.327155,-31.452047,-6.237491,-0.002377,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.214960,3.610131,1.552985,-0.418208,0.331035,0.000124,0.052306,-0.182631,1.396689,5
45935224711607,6.378945,-0.017293,-0.019968,-6.327152,-31.451995,-6.237491,6.378950,-0.017256,-0.019868,-6.327155,-31.452049,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.300760,3.829317,1.635148,-0.448555,0.342483,-0.000187,0.052306,-0.182631,1.396689,5
45935225706223,6.378944,-0.017295,-0.019966,-6.327152,-31.451998,-6.237493,6.378950,-0.017254,-0.019862,-6.327155,-31.452052,-6.237491,-0.000000,-0.000000,0.002377,-0.000000,-0.002848,0.000000,-0.284943,3.715477,1.573867,-0.434385,0.333660,-0.000181,0.052307,-0.182631,1.396689,5
45935226677999,6.378944,-0.017293,-0.019966,-6.327151,-31.451996,-6.237490,6.378950,-0.017252,-0.019856,-6.327155,-31.452055,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.002848,-0.319278,3.969535,1.692422,-0.462305,0.350923,-0.000236,0.052305,-0.182631,1.396689,5
45935227706478,6.378944,-0.017295,-0.019965,-6.327152,-31.451993,-6.237494,6.378950,-0.017250,-0.019850,-6.327155,-31.452058,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,0.002848,-0.002848,-0.327718,4.033401,1.716126,-0.467995,0.352620,-0.000145,0.052305,-0.182631,1.396689,5
45935228705782,6.378945,-0.017295,-0.019965,-6.327152,-31.451995,-6.237491,6.378950,-0.017247,-0.019844,-6.327155,-31.452062,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.002848,-0.339545,4.120695,1.753767,-0.477039,0.359934,-0.000240,0.052305,-0.182631,1.396689,5
45935229705928,6.378945,-0.017293,-0.019965,-6.327152,-31.451994,-6.237492,6.378950,-0.017245,-0.019837,-6.327155,-31.452065,-6.237491,-0.000000,-0.000000,0.000000,-0.002848,0.002848,0.000000,-0.340013,4.147568,1.761475,-0.475261,0.359179,-0.000103,0.052303,-0.182631,1.396689,5
45935230705581,6.378945,-0.017294,-0.019964,-6.327152,-31.451997,-6.237493,6.378950,-0.017242,-0.019830,-6.327156,-31.452069,-6.237491,-0.000000,-0.000000,0.002377,-0.000000,-0.000000,0.000000,-0.332079,4.068099,1.716119,-0.468602,0.352862,-0.000190,0.052305,-0.182631,1.396689,5
45935231704989,6.378946,-0.017293,-0.019963,-6.327152,-31.451995,-6.237491,6.378951,-0.017240,-0.019823,-6.327156,-31.452072,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.369217,4.342702,1.844696,-0.498812,0.373338,-0.000201,0.052303,-0.182631,1.396689,5
45935232704933,6.378943,-0.017294,-0.019963,-6.327152,-31.451995,-6.237491,6.378951,-0.017237,-0.019816,-6.327156,-31.452076,-6.237491,-0.002377,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.302923,4.271525,1.823152,-0.482969,0.370814,0.000106,0.052303,-0.182631,1.396689,5
45935233704925,6.378945,-0.017295,-0.019964,-6.327153,-31.451997,-6.237492,6.378951,-0.017234,-0.019809,-6.327156,-31.452080,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.390846,4.506909,1.911631,-0.514817,0.383222,-0.000204,0.052305,-0.182631,1.396689,5
45935234706064,6.378946,-0.017292,-0.019962,-6.327153,-31.451996,-6.237492,6.378951,-0.017231,-0.019801,-6.327156,-31.452084,-6.237491,-0.000000,0.002377,0.002377,-0.000000,-0.000000,0.000000,-0.260064,3.536209,1.542061,-0.424933,0.328666,-0.000174,0.052301,-0.182631,1.396689,5
45935235676453,6.378943,-0.017292,-0.019962,-6.327152,-31.451997,-6.237493,6.378951,-0.017228,-0.019793,-6.327156,-31.452088,-6.237491,-0.002377,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.334311,4.507472,1.919803,-0.506131,0.385088,0.000100,0.052301,-0.182632,1.396689,5
45935236708268,6.378945,-0.017294,-0.019961,-6.327153,-31.451999,-6.237491,6.378951,-0.017225,-0.019785,-6.327157,-31.452092,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.422887,4.747843,2.010026,-0.538397,0.397741,-0.000211,0.052303,-0.182631,1.396689,5
45935237712647,6.378945,-0.017293,-0.019961,-6.327152,-31.451996,-6.237491,6.378952,-0.017222,-0.019776,-6.327157,-31.452096,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,0.002848,0.000000,-0.432136,4.816792,2.036400,-0.544838,0.399864,-0.000212,0.052302,-0.182631,1.396689,5
45935238723580,6.378945,-0.017293,-0.019962,-6.327154,-31.451995,-6.237492,6.378952,-0.017218,-0.019768,-6.327157,-31.452101,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.445202,4.915735,2.078819,-0.554869,0.407871,-0.000215,0.052301,-0.182631,1.396689,5
45935239707570,6.378945,-0.017292,-0.019959,-6.327153,-31.451996,-6.237492,6.378952,-0.017215,-0.019759,-6.327157,-31.452105,-6.237491,-0.000000,-0.000000,0.000000,-0.002848,-0.000000,0.000000,-0.449095,4.968423,2.098686,-0.555970,0.410663,-0.000125,0.052299,-0.182632,1.396689,5
45935240708107,6.378945,-0.017292,-0.019958,-6.327152,-31.451997,-6.237493,6.378952,-0.017212,-0.019750,-6.327157,-31.452110,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.467820,5.085676,2.148189,-0.571514,0.418113,-0.000219,0.052299,-0.182632,1.396689,5
45935241707975,6.378946,-0.017293,-0.019958,-6.327152,-31.451997,-6.237491,6.378952,-0.017208,-0.019740,-6.327158,-31.452115,-6.237491,-0.000000,-0.002377,0.000000,-0.000000,-0.003797,0.000000,-0.595861,6.036722,2.496084,-0.656770,0.470263,-0.000249,0.052300,-0.182632,1.396689,5
45935242676800,6.378946,-0.017291,-0.019957,-6.327154,-31.451994,-6.237491,6.378952,-0.017204,-0.019731,-6.327158,-31.452120,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.491029,5.258927,2.219082,-0.588511,0.428555,-0.000225,0.052295,-0.182632,1.396689,5
45935243706765,6.378946,-0.017291,-0.019956,-6.327154,-31.451992,-6.237493,6.378953,-0.017201,-0.019721,-6.327158,-31.452125,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.002848,-0.503484,5.352968,2.257274,-0.597630,0.434167,-0.000181,0.052295,-0.182632,1.396689,5
45935244705902,6.378945,-0.017293,-0.019957,-6.327154,-31.451993,-6.237491,6.378953,-0.017197,-0.019711,-6.327158,-31.452130,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.002848,-0.516564,5.452141,2.297594,-0.607360,0.440126,-0.000274,0.052298,-0.182632,1.396689,5
45935245705424,6.378947,-0.017292,-0.019954,-6.327152,-31.451998,-6.237492,6.378953,-0.017193,-0.019700,-6.327158,-31.452135,-6.237491,0.003169,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.630840,5.744688,2.406971,-0.647732,0.455421,-0.000642,0.052297,-0.182632,1.396689,5
45935246708400,6.378945,-0.017292,-0.019953,-6.327152,-31.451995,-6.237491,6.378953,-0.017189,-0.019689,-6.327159,-31.452141,-6.237491,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.541053,5.636449,2.372752,-0.625360,0.451223,-0.000234,0.052295,-0.182632,1.396689,5
45935247708121,6.378945,-0.017291,-0.019954,-6.327155,-31.451994,-6.237492,6.378954,-0.017184,-0.019678,-6.327159,-31.452146,-6.237491,-0.000000,-0.000000,0.000000,-0.003797,-0.000000,0.000000,-0.543775,5.688550,2.392165,-0.625062,0.453916,-0.000112,0.052293,-0.182632,1.396689,5
45935248707935,6.378943,-0.017289,-0.019950,-6.327154,-31.451993,-6.237491,6.378954,-0.017180,-0.019667,-6.327159,-31.452152,-6.237491,-0.000000,-0.000000,0.003169,-0.000000,-0.000000,0.003797,-0.528602,5.549667,2.315932,-0.612530,0.440817,-0.000284,0.052289,-0.182633,1.396690,5
45935249706233,6.378943,-0.017289,-0.019950,-6.327152,-31.451995,-6.237492,6.378954,-0.017176,-0.019656,-6.327159,-31.452158,-6.237491,-0.000000,-0.000000,0.000000,0.002848,-0.000000,0.000000,-0.584917,5.945631,2.501067,-0.659690,0.470326,-0.000331,0.052290,-0.182633,1.396690,5
45935250705986,6.378944,-0.017288,-0.019949,-6.327154,-31.451993,-6.237491,6.378954,-0.017171,-0.019644,-6.327160,-31.452164,-6.237491,-0.000000,-0.000000,0.000000,-0.002848,-0.000000,0.000000,-0.583914,5.983920,2.513435,-0.655316,0.471862,-0.000150,0.052287,-0.182633,1.396690,5
