timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,ctrl_mode
537816183905930,-3.568698,1.230354,5.460606,-0.917458,-0.151440,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003169,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-60.342778,-13.458656,1.595802,-0.292236,0.000271,0.756540,-0.188253,0.928633,0
537816184905665,-3.568698,1.230356,5.460607,-0.917457,-0.151440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.002848,0.000000,-0.000000,-60.342848,-13.458699,1.595813,-0.292241,0.000271,0.756540,-0.188253,0.928633,0
537816185904285,-3.568699,1.230355,5.460608,-0.917458,-0.151438,-0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-60.342842,-13.458706,1.595810,-0.292245,0.000271,0.756540,-0.188253,0.928633,0
537816186905318,-3.568699,1.230355,5.460609,-0.917458,-0.151440,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.002848,-0.000000,-60.342854,-13.458718,1.595814,-0.292241,0.000271,0.756540,-0.188253,0.928633,0
537816187880540,-3.568698,1.230356,5.460606,-0.917458,-0.151439,-0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.002377,-0.000000,-0.000000,-0.002848,-0.000000,-60.342838,-13.458689,1.595807,-0.292241,0.000271,0.756540,-0.188253,0.928633,0
537816188904165,-3.568697,1.230355,5.460606,-0.917457,-0.151439,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.002848,-0.000000,-60.342805,-13.458670,1.595806,-0.292241,0.000271,0.756540,-0.188253,0.928633,0
537816189903110,-3.568698,1.230355,5.460607,-0.917459,-0.151438,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-60.342830,-13.458694,1.595805,-0.292243,0.000271,0.756540,-0.188253,0.928633,0
537816190879798,-3.568696,1.230355,5.460606,-0.917460,-0.151442,-0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.003797,-0.002848,0.000000,-60.342811,-13.458675,1.595804,-0.292230,0.000271,0.756540,-0.188253,0.928633,0
537816191879656,-3.568699,1.230354,5.460606,-0.917459,-0.151440,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003169,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-60.342782,-13.458660,1.595801,-0.292235,0.000271,0.756540,-0.188253,0.928633,0
537816192880703,-3.568697,1.230356,5.460608,-0.917459,-0.151439,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.002377,0.000000,-0.000000,-0.000000,0.000000,0.000000,-60.342901,-13.458739,1.595815,-0.292245,0.000271,0.756540,-0.188253,0.928633,0
