timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,ctrl_mode
45959444712229,6.973256,0.472766,0.960067,-6.372525,-31.283428,-6.237493,6.973259,0.472768,0.960068,-6.372527,-31.283430,-6.237493,-0.000000,-0.000000,-0.002377,-0.000000,-0.000000,0.000000,-0.015001,-45.777105,-23.200770,5.923562,-2.854727,0.001746,-0.540886,-0.682807,0.733887,5
45959445699258,6.973258,0.472766,0.960068,-6.372525,-31.283430,-6.237494,6.973259,0.472768,0.960068,-6.372527,-31.283430,-6.237493,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.021492,-45.926884,-23.297490,5.945577,-2.870458,0.001757,-0.540885,-0.682808,0.733886,5
45959446708519,6.973257,0.472766,0.960067,-6.372526,-31.283428,-6.237492,6.973259,0.472768,0.960068,-6.372527,-31.283430,-6.237493,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.025081,-45.920858,-23.294781,5.944878,-2.870124,0.001757,-0.540886,-0.682808,0.733886,5
45959447707093,6.973257,0.472767,0.960069,-6.372528,-31.283428,-6.237491,6.973259,0.472768,0.960068,-6.372527,-31.283430,-6.237493,-0.000000,-0.000000,0.002377,-0.000000,-0.000000,0.000000,-0.028387,-46.072045,-23.392168,5.967160,-2.885993,0.001768,-0.540886,-0.682808,0.733883,5
45959448676478,6.973258,0.472766,0.960068,-6.372526,-31.283428,-6.237491,6.973259,0.472768,0.960068,-6.372527,-31.283430,-6.237493,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.039072,-45.905850,-23.288948,5.943161,-2.869355,0.001756,-0.540885,-0.682808,0.733886,5
45959449706126,6.973257,0.472768,0.960068,-6.372525,-31.283427,-6.237492,6.973259,0.472768,0.960069,-6.372527,-31.283430,-6.237493,-0.000000,0.002377,0.000000,-0.000000,-0.000000,0.000000,0.024772,-46.607165,-23.518843,5.999416,-2.901879,0.001778,-0.540886,-0.682808,0.733883,5
45959450705823,6.973257,0.472766,0.960070,-6.372526,-31.283427,-6.237494,6.973259,0.472768,0.960069,-6.372527,-31.283430,-6.237493,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.050121,-45.896178,-23.284945,5.941951,-2.868876,0.001757,-0.540886,-0.682808,0.733884,5
45959451704834,6.973256,0.472766,0.960069,-6.372525,-31.283428,-6.237494,6.973258,0.472768,0.960069,-6.372527,-31.283430,-6.237493,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.055341,-45.888495,-23.281502,5.941008,-2.868411,0.001756,-0.540886,-0.682807,0.733885,5
45959452718065,6.973257,0.472766,0.960068,-6.372525,-31.283427,-6.237494,6.973258,0.472768,0.960069,-6.372527,-31.283431,-6.237493,-0.000000,-0.000000,-0.002377,-0.000000,-0.000000,0.000000,-0.067040,-45.723786,-23.178742,5.917117,-2.851836,0.001745,-0.540886,-0.682808,0.733886,5
45959453707478,6.973258,0.472766,0.960068,-6.372525,-31.283426,-6.237491,6.973258,0.472768,0.960069,-6.372527,-31.283431,-6.237493,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.002848,-0.074396,-45.869524,-23.273978,5.938725,-2.867371,0.001710,-0.540885,-0.682808,0.733885,5
45959454706000,6.973257,0.472768,0.960068,-6.372525,-31.283427,-6.237493,6.973258,0.472768,0.960069,-6.372527,-31.283431,-6.237493,-0.000000,0.002377,0.000000,-0.000000,-0.000000,0.000000,-0.012185,-46.568388,-23.502633,5.994698,-2.899686,0.001776,-0.540886,-0.682808,0.733884,5
45959455706875,6.973258,0.472766,0.960068,-6.372525,-31.283428,-6.237492,6.973258,0.472768,0.960069,-6.372527,-31.283431,-6.237493,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.090595,-45.855105,-23.267779,5.936911,-2.866515,0.001754,-0.540885,-0.682808,0.733885,5
45959456705404,6.973258,0.472767,0.960069,-6.372528,-31.283427,-6.237492,6.973258,0.472768,0.960069,-6.372527,-31.283431,-6.237493,-0.000000,-0.000000,0.000000,-0.003797,-0.000000,0.000000,-0.092948,-45.879614,-23.283515,5.945563,-2.869078,0.001877,-0.540886,-0.682808,0.733883,5
45959457707791,6.973257,0.472766,0.960068,-6.372525,-31.283428,-6.237492,6.973258,0.472768,0.960070,-6.372527,-31.283432,-6.237493,-0.000000,-0.000000,0.000000,0.003797,-0.000000,0.000000,-0.112524,-45.807085,-23.242110,5.925384,-2.862605,0.001632,-0.540886,-0.682808,0.733886,5
45959458710786,6.973257,0.472766,0.960067,-6.372527,-31.283430,-6.237491,6.973258,0.472768,0.960070,-6.372527,-31.283432,-6.237493,-0.000000,-0.000000,0.000000,-0.002848,-0.000000,0.000000,-0.111491,-45.847608,-23.268835,5.940411,-2.866920,0.001845,-0.540886,-0.682808,0.733887,5
45959459706792,6.973256,0.472768,0.960070,-6.372526,-31.283428,-6.237491,6.973257,0.472768,0.960070,-6.372527,-31.283433,-6.237493,-0.000000,0.002377,0.003169,-0.000000,-0.000000,0.000000,-0.052488,-46.729763,-23.616020,6.019657,-2.918533,0.001789,-0.540887,-0.682808,0.733883,5
45959460709367,6.973257,0.472768,0.960068,-6.372526,-31.283428,-6.237492,6.973257,0.472768,0.960071,-6.372527,-31.283433,-6.237493,-0.000000,-0.000000,-0.002377,-0.000000,-0.000000,0.000000,-0.137319,-45.659800,-23.151774,5.909087,-2.848117,0.001743,-0.540886,-0.682808,0.733884,5
45959461706848,6.973257,0.472767,0.960067,-6.372526,-31.283429,-6.237492,6.973257,0.472769,0.960071,-6.372527,-31.283433,-6.237493,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.145739,-45.800110,-23.244658,5.930165,-2.863290,0.001753,-0.540886,-0.682808,0.733886,5
45959462706505,6.973256,0.472767,0.960068,-6.372524,-31.283428,-6.237491,6.973257,0.472769,0.960071,-6.372527,-31.283434,-6.237493,-0.000000,-0.000000,0.000000,0.002848,-0.000000,0.000000,-0.159188,-45.767732,-23.227077,5.921948,-2.860596,0.001661,-0.540887,-0.682808,0.733885,5
45959463705507,6.973256,0.472767,0.960068,-6.372527,-31.283427,-6.237493,6.973256,0.472769,0.960072,-6.372527,-31.283435,-6.237493,-0.000000,-0.000000,0.000000,-0.003797,-0.000000,0.000000,-0.159614,-45.810373,-23.254774,5.937178,-2.865069,0.001875,-0.540887,-0.682808,0.733884,5
