timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,tcp_roll,tcp_pitch,tcp_yaw,goal_x,goal_y,goal_z,goal_roll,goal_pitch,goal_yaw,ctrl_mode
229219067616931,0.339093,0.124351,1.520268,-7.026179,-38.179526,-6.237473,0.339092,0.124352,1.520268,-7.026179,-38.179526,-6.237475,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.032924,-28.927211,-22.802560,5.342032,-1.973151,0.001443,-0.551807,-0.440043,0.678405,1.167745,-0.797345,-0.604488,-0.780444,0.140491,0.186225,2.211784,-0.954578,-2.252312,5
229219068588619,0.339092,0.124351,1.520270,-7.026182,-38.179525,-6.237474,0.339092,0.124352,1.520268,-7.026179,-38.179526,-6.237475,-0.000000,-0.000000,0.002377,-0.002848,-0.000000,0.000000,-0.037753,-29.023470,-22.913379,5.370514,-1.984425,0.001485,-0.551808,-0.440042,0.678403,1.167752,-0.797343,-0.604494,-0.780444,0.140491,0.186225,2.211784,-0.954578,-2.252312,5
229219069617414,0.339092,0.124354,1.520269,-7.026180,-38.179526,-6.237473,0.339092,0.124352,1.520268,-7.026179,-38.179526,-6.237475,-0.000000,0.003169,0.000000,-0.000000,-0.000000,0.000000,0.034000,-29.597020,-22.981916,5.385865,-2.004289,0.001368,-0.551809,-0.440043,0.678402,1.167752,-0.797347,-0.604493,-0.780444,0.140491,0.186225,2.211784,-0.954578,-2.252312,5
229219070586915,0.339094,0.124352,1.520268,-7.026178,-38.179528,-6.237473,0.339092,0.124353,1.520268,-7.026179,-38.179526,-6.237475,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.051302,-28.902701,-22.797713,5.339535,-1.970918,0.001440,-0.551807,-0.440044,0.678405,1.167745,-0.797346,-0.604485,-0.780444,0.140491,0.186225,2.211784,-0.954578,-2.252312,5
229219071587040,0.339093,0.124351,1.520268,-7.026179,-38.179529,-6.237473,0.339092,0.124353,1.520268,-7.026179,-38.179526,-6.237475,-0.000000,-0.000000,0.000000,-0.000000,-0.002848,0.000000,-0.062322,-28.884026,-22.790752,5.337123,-1.967268,0.001439,-0.551807,-0.440043,0.678406,1.167744,-0.797344,-0.604485,-0.780444,0.140491,0.186225,2.211784,-0.954578,-2.252312,5
229219072616954,0.339095,0.124353,1.520268,-7.026180,-38.179528,-6.237474,0.339092,0.124353,1.520268,-7.026179,-38.179526,-6.237475,0.003169,-0.000000,0.000000,-0.000000,-0.003797,0.000000,-0.487557,-28.772095,-22.806181,5.306936,-1.933367,0.001313,-0.551807,-0.440044,0.678404,1.167748,-0.797344,-0.604487,-0.780444,0.140491,0.186225,2.211784,-0.954578,-2.252312,5
229219073613621,0.339093,0.124353,1.520267,-7.026178,-38.179526,-6.237473,0.339092,0.124353,1.520268,-7.026179,-38.179526,-6.237475,-0.000000,-0.000000,0.000000,0.002848,0.002848,0.000000,-0.071326,-28.867063,-22.783120,5.330411,-1.969351,0.001358,-0.551808,-0.440043,0.678405,1.167746,-0.797346,-0.604489,-0.780444,0.140491,0.186225,2.211784,-0.954578,-2.252312,5
229219074612593,0.339093,0.124351,1.520268,-7.026178,-38.179528,-6.237475,0.339091,0.124353,1.520268,-7.026179,-38.179526,-6.237475,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.078036,-28.858864,-22.788518,5.335453,-1.967373,0.001438,-0.551807,-0.440043,0.678406,1.167745,-0.797343,-0.604487,-0.780444,0.140491,0.186225,2.211784,-0.954578,-2.252312,5
229219075608955,0.339092,0.124352,1.520268,-7.026180,-38.179526,-6.237475,0.339091,0.124353,1.520268,-7.026179,-38.179526,-6.237475,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.084378,-28.849697,-22.786990,5.334649,-1.966622,0.001438,-0.551808,-0.440042,0.678404,1.167750,-0.797343,-0.604492,-0.780444,0.140491,0.186225,2.211784,-0.954578,-2.252312,5
229219076615597,0.339094,0.124351,1.520267,-7.026178,-38.179526,-6.237475,0.339091,0.124353,1.520268,-7.026179,-38.179526,-6.237475,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.094569,-28.834766,-22.783443,5.333055,-1.965291,0.001436,-0.551807,-0.440043,0.678406,1.167745,-0.797344,-0.604488,-0.780444,0.140491,0.186225,2.211784,-0.954578,-2.252312,5
