timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,tcp_roll,tcp_pitch,tcp_yaw,goal_x,goal_y,goal_z,goal_roll,goal_pitch,goal_yaw,ctrl_mode
47749069454241,6.618881,0.213944,0.725081,-6.223052,-37.556645,-6.237489,6.618882,0.213942,0.725084,-6.223052,-37.556644,-6.237486,-0.000000,-0.000000,0.000000,-0.000000,-0.002848,0.000000,0.008336,-29.358274,-18.856089,4.889792,-2.531803,0.001514,-0.536895,-0.387192,1.094943,-0.186448,-1.071836,0.556979,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47749070451733,6.618881,0.213943,0.725082,-6.223052,-37.556644,-6.237489,6.618882,0.213942,0.725084,-6.223053,-37.556644,-6.237486,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.009637,-29.354918,-18.857002,4.889612,-2.533605,0.001515,-0.536895,-0.387192,1.094942,-0.186448,-1.071837,0.556980,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47749071451379,6.618882,0.213943,0.725082,-6.223053,-37.556642,-6.237489,6.618883,0.213942,0.725084,-6.223053,-37.556644,-6.237485,-0.000000,-0.000000,0.000000,-0.004746,-0.000000,0.000000,0.017620,-29.383658,-18.873358,4.899441,-2.536112,0.001668,-0.536895,-0.387193,1.094942,-0.186447,-1.071839,0.556979,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47749072450833,6.618880,0.213944,0.725082,-6.223051,-37.556641,-6.237488,6.618883,0.213942,0.725084,-6.223053,-37.556644,-6.237485,-0.002377,-0.000000,0.000000,0.002848,-0.000000,0.000000,0.307050,-29.432739,-18.863772,4.894836,-2.531100,0.001566,-0.536897,-0.387192,1.094941,-0.186453,-1.071841,0.556984,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47749073463660,6.618882,0.213942,0.725082,-6.223050,-37.556641,-6.237490,6.618883,0.213942,0.725084,-6.223054,-37.556644,-6.237484,0.002377,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.285103,-29.184126,-18.804550,4.868241,-2.528693,0.001376,-0.536895,-0.387193,1.094942,-0.186451,-1.071839,0.556983,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47749074452209,6.618881,0.213944,0.725082,-6.223051,-37.556643,-6.237490,6.618883,0.213942,0.725084,-6.223054,-37.556644,-6.237484,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.016260,-29.302470,-18.831750,4.882405,-2.529377,0.001518,-0.536896,-0.387192,1.094942,-0.186449,-1.071838,0.556979,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47749075456452,6.618881,0.213943,0.725084,-6.223051,-37.556643,-6.237491,6.618883,0.213943,0.725084,-6.223055,-37.556643,-6.237483,-0.000000,-0.000000,0.002377,-0.000000,-0.000000,-0.002848,0.032830,-29.460769,-18.922819,4.903412,-2.544144,0.001570,-0.536896,-0.387193,1.094941,-0.186446,-1.071840,0.556977,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47749076451086,6.618881,0.213944,0.725085,-6.223053,-37.556641,-6.237490,6.618883,0.213943,0.725085,-6.223055,-37.556643,-6.237483,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.020005,-29.277950,-18.820135,4.879037,-2.527427,0.001519,-0.536898,-0.387193,1.094939,-0.186448,-1.071844,0.556978,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47749077450736,6.618881,0.213944,0.725083,-6.223051,-37.556645,-6.237491,6.618883,0.213943,0.725085,-6.223056,-37.556643,-6.237482,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.020265,-29.257968,-18.811006,4.876493,-2.525931,0.001519,-0.536896,-0.387193,1.094941,-0.186447,-1.071838,0.556978,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
47749078451822,6.618882,0.213944,0.725083,-6.223053,-37.556642,-6.237488,6.618883,0.213943,0.725085,-6.223057,-37.556643,-6.237481,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.002848,0.021402,-29.244569,-18.804505,4.874581,-2.524858,0.001474,-0.536897,-0.387193,1.094940,-0.186450,-1.071842,0.556982,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
