timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,tcp_roll,tcp_pitch,tcp_yaw,goal_x,goal_y,goal_z,goal_roll,goal_pitch,goal_yaw,ctrl_mode
49401239820632,1.582869,1.876970,-0.106086,-11.300771,-37.657137,-6.237491,1.582868,1.876814,-0.106086,-11.300768,-37.657132,-6.237491,-0.000000,0.030901,0.000000,-0.000000,-0.005695,-0.002848,-0.204863,-83.130194,-28.366326,2.240193,-0.995401,0.000082,0.083663,-1.096901,0.202502,-1.789996,-0.245344,-3.034506,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
49401240820401,1.582867,1.877000,-0.106085,-11.300772,-37.657131,-6.237493,1.582868,1.876814,-0.106086,-11.300768,-37.657132,-6.237491,-0.000000,0.030109,0.000000,-0.000000,-0.000000,0.000000,-0.237318,-82.977529,-28.313349,2.239906,-0.999233,0.000041,0.083663,-1.096898,0.202467,-1.790031,-0.245343,-3.034494,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
49401241819481,1.582868,1.877029,-0.106089,-11.300772,-37.657131,-6.237491,1.582868,1.876814,-0.106086,-11.300768,-37.657132,-6.237491,-0.000000,0.029317,-0.003962,-0.000000,-0.000000,0.002848,-0.259221,-82.464966,-28.072398,2.224543,-0.990059,0.000006,0.083663,-1.096895,0.202438,-1.790056,-0.245337,-3.034487,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
49401242816516,1.582867,1.877054,-0.106093,-11.300771,-37.657131,-6.237492,1.582868,1.876814,-0.106087,-11.300768,-37.657132,-6.237491,-0.000000,0.025355,-0.003962,-0.000000,-0.000000,0.000000,-0.256398,-81.155309,-27.592450,2.188910,-0.971183,0.000062,0.083662,-1.096893,0.202413,-1.790078,-0.245336,-3.034482,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
49401243817062,1.582866,1.877082,-0.106094,-11.300769,-37.657132,-6.237491,1.582868,1.876814,-0.106087,-11.300768,-37.657132,-6.237491,-0.000000,0.027732,0.000000,-0.000000,-0.000000,0.000000,-0.284873,-82.459148,-28.126093,2.230084,-0.994209,0.000045,0.083661,-1.096890,0.202384,-1.790105,-0.245330,-3.034479,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
49401244786773,1.582868,1.877104,-0.106097,-11.300770,-37.657131,-6.237491,1.582867,1.876814,-0.106087,-11.300768,-37.657132,-6.237491,-0.000000,0.022186,-0.003169,-0.000000,-0.000000,0.000000,-0.288972,-80.299785,-27.291368,2.169321,-0.961176,0.000069,0.083663,-1.096888,0.202361,-1.790125,-0.245330,-3.034471,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
49401245819939,1.582868,1.877127,-0.106101,-11.300771,-37.657133,-6.237491,1.582867,1.876814,-0.106087,-11.300768,-37.657132,-6.237491,-0.000000,0.022186,-0.003962,-0.000000,-0.000000,0.000000,-0.313533,-80.322371,-27.289940,2.171445,-0.962140,0.000071,0.083663,-1.096886,0.202340,-1.790143,-0.245329,-3.034468,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
49401246816433,1.582866,1.877144,-0.106106,-11.300770,-37.657131,-6.237491,1.582867,1.876814,-0.106087,-11.300768,-37.657132,-6.237491,-0.000000,0.017432,-0.004754,-0.000000,-0.000000,-0.002848,-0.307278,-78.634886,-26.660604,2.124631,-0.937124,0.000131,0.083662,-1.096884,0.202323,-1.790157,-0.245327,-3.034464,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
49401247816144,1.582867,1.877163,-0.106112,-11.300768,-37.657132,-6.237491,1.582867,1.876814,-0.106087,-11.300768,-37.657132,-6.237491,-0.000000,0.019809,-0.003962,-0.000000,-0.000000,0.000000,-0.348658,-79.630492,-27.037677,2.155783,-0.953994,0.000077,0.083662,-1.096882,0.202307,-1.790170,-0.245323,-3.034462,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
49401248814695,1.582868,1.877181,-0.106115,-11.300769,-37.657134,-6.237492,1.582867,1.876814,-0.106088,-11.300768,-37.657132,-6.237491,-0.000000,0.017432,-0.004754,-0.000000,-0.003797,0.000000,-0.351684,-78.789884,-26.718566,2.132048,-0.938667,0.000085,0.083662,-1.096880,0.202289,-1.790185,-0.245325,-3.034459,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,5
