timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,tcp_roll,tcp_pitch,tcp_yaw,goal_x,goal_y,goal_z,goal_roll,goal_pitch,goal_yaw,ctrl_mode
639950204193,0.143990,-0.199058,-1.995402,-37.342796,-30.838201,-0.069958,0.129629,-0.206595,-1.967647,-37.364881,-30.858317,-0.055507,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,28.103766,18.266773,-5.062935,2.757589,-0.001635,0.584567,-0.135965,0.467574,1.900424,1.340886,1.844132,0.593527,-0.140406,0.475938,1.883340,1.341357,1.830380,0
639951203932,0.143989,-0.199056,-1.995401,-37.342797,-30.838201,-0.069958,0.129629,-0.206595,-1.967647,-37.364881,-30.858317,-0.055507,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,28.103725,18.266810,-5.062945,2.757590,-0.001635,0.584567,-0.135966,0.467575,1.900414,1.340887,1.844122,0.593527,-0.140406,0.475938,1.883340,1.341357,1.830380,0
639952204094,0.143991,-0.199055,-1.995402,-37.342794,-30.838201,-0.069959,0.129629,-0.206595,-1.967647,-37.364881,-30.858317,-0.055507,0.002377,-0.000000,0.000000,0.002848,-0.000000,0.000000,-0.000000,28.103665,18.266788,-5.062940,2.757587,-0.001635,0.584567,-0.135965,0.467574,1.900421,1.340886,1.844130,0.593527,-0.140406,0.475938,1.883340,1.341357,1.830380,0
639953204137,0.143990,-0.199055,-1.995401,-37.342798,-30.838200,-0.069959,0.129629,-0.206595,-1.967647,-37.364881,-30.858317,-0.055507,-0.000000,-0.000000,0.000000,-0.003797,-0.000000,0.000000,-0.000000,28.103673,18.266835,-5.062951,2.757591,-0.001635,0.584567,-0.135965,0.467576,1.900405,1.340890,1.844114,0.593527,-0.140406,0.475938,1.883340,1.341357,1.830380,0
639954206565,0.143990,-0.199056,-1.995402,-37.342797,-30.838201,-0.069957,0.129629,-0.206595,-1.967647,-37.364881,-30.858317,-0.055507,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,28.103714,18.266799,-5.062941,2.757589,-0.001635,0.584567,-0.135965,0.467574,1.900420,1.340886,1.844129,0.593527,-0.140406,0.475938,1.883340,1.341357,1.830380,0
639955204754,0.143991,-0.199056,-1.995402,-37.342796,-30.838202,-0.069960,0.129629,-0.206595,-1.967647,-37.364881,-30.858317,-0.055507,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.002848,0.000000,28.103710,18.266795,-5.062940,2.757589,-0.001635,0.584567,-0.135965,0.467574,1.900427,1.340888,1.844136,0.593527,-0.140406,0.475938,1.883340,1.341357,1.830380,0
639956203429,0.143987,-0.199057,-1.995401,-37.342800,-30.838202,-0.069958,0.129629,-0.206595,-1.967647,-37.364881,-30.858317,-0.055507,-0.003169,-0.000000,0.000000,-0.003797,-0.000000,0.000000,-0.000000,28.103763,18.266809,-5.062942,2.757591,-0.001635,0.584568,-0.135966,0.467575,1.900426,1.340889,1.844134,0.593527,-0.140406,0.475938,1.883340,1.341357,1.830380,0
639957203852,0.143990,-0.199057,-1.995401,-37.342796,-30.838201,-0.069958,0.129629,-0.206595,-1.967647,-37.364881,-30.858317,-0.055507,0.002377,-0.000000,0.000000,0.003797,-0.000000,0.000000,-0.000000,28.103749,18.266795,-5.062941,2.757589,-0.001635,0.584567,-0.135965,0.467574,1.900421,1.340886,1.844129,0.593527,-0.140406,0.475938,1.883340,1.341357,1.830380,0
639958203061,0.143991,-0.199055,-1.995402,-37.342797,-30.838201,-0.069957,0.129629,-0.206595,-1.967647,-37.364881,-30.858317,-0.055507,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,28.103675,18.266799,-5.062941,2.757589,-0.001635,0.584567,-0.135965,0.467574,1.900420,1.340886,1.844129,0.593527,-0.140406,0.475938,1.883340,1.341357,1.830380,0
639959202997,0.143988,-0.199058,-1.995402,-37.342797,-30.838201,-0.069957,0.129629,-0.206595,-1.967647,-37.364881,-30.858317,-0.055507,-0.002377,-0.002377,0.000000,-0.000000,-0.000000,0.000000,0.000000,28.103769,18.266777,-5.062935,2.757589,-0.001635,0.584567,-0.135966,0.467573,1.900427,1.340886,1.844134,0.593527,-0.140406,0.475938,1.883340,1.341357,1.830380,0
639960202805,0.143991,-0.199056,-1.995401,-37.342798,-30.838201,-0.069958,0.129629,-0.206595,-1.967647,-37.364881,-30.858317,-0.055507,0.002377,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,28.103728,18.266813,-5.062944,2.757590,-0.001635,0.584568,-0.135965,0.467575,1.900418,1.340888,1.844128,0.593527,-0.140406,0.475938,1.883340,1.341357,1.830380,0
