timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,tcp_roll,tcp_pitch,tcp_yaw,goal_x,goal_y,goal_z,goal_roll,goal_pitch,goal_yaw,ctrl_mode
606368560565562,12.133507,0.034223,1.302696,-8.033693,-31.468968,-6.283287,12.128364,0.048535,1.262048,-8.229113,-31.465819,-6.283286,-0.125983,0.146584,-0.470653,-0.670167,0.164219,0.000000,-16.405425,-11.920742,-33.466494,-6.397300,2.765674,-0.059189,-0.555169,0.275616,0.705862,1.342669,0.187108,-1.993295,-0.525119,0.377691,0.311498,1.572390,-0.048787,-1.731287,5
606368561565710,12.133383,0.034373,1.302223,-8.034387,-31.468807,-6.283287,12.128241,0.048684,1.261579,-8.229614,-31.465671,-6.283286,-0.120437,0.149753,-0.473030,-0.666370,0.161372,0.000000,-17.003624,-12.486024,-33.559101,-6.528513,2.849177,-0.059435,-0.555138,0.275865,0.706076,1.342317,0.187750,-1.993799,-0.525119,0.377691,0.311498,1.572390,-0.048787,-1.731287,5
606368562605995,12.133271,0.034515,1.301767,-8.034995,-31.468650,-6.283286,12.128118,0.048833,1.261110,-8.230115,-31.465524,-6.283286,-0.122814,0.148961,-0.473823,-0.664472,0.166118,0.000000,-16.725377,-12.324204,-33.459461,-6.475735,2.809950,-0.059347,-0.555113,0.276091,0.706282,1.341975,0.188309,-1.994267,-0.525119,0.377691,0.311498,1.572390,-0.048787,-1.731287,5
606368563594861,12.133146,0.034661,1.301295,-8.035664,-31.468490,-6.283288,12.127996,0.048981,1.260642,-8.230615,-31.465377,-6.283286,-0.124398,0.145792,-0.472238,-0.669218,0.160422,0.000000,-16.538782,-11.704489,-33.296855,-6.422315,2.783291,-0.059053,-0.555082,0.276336,0.706497,1.341620,0.188928,-1.994767,-0.525119,0.377691,0.311498,1.572390,-0.048787,-1.731287,5
606368564596976,12.133025,0.034808,1.300816,-8.036329,-31.468333,-6.283287,12.127874,0.049130,1.260174,-8.231114,-31.465231,-6.283286,-0.121229,0.146584,-0.479369,-0.664472,0.156626,0.000000,-16.908231,-11.528182,-33.003953,-6.492771,2.824839,-0.059227,-0.555053,0.276577,0.706716,1.341257,0.189541,-1.995261,-0.525119,0.377691,0.311498,1.572390,-0.048787,-1.731287,5
606368565568392,12.132897,0.034959,1.300319,-8.037023,-31.468169,-6.283286,12.127751,0.049279,1.259707,-8.231613,-31.465084,-6.283286,-0.122814,0.144207,-0.476200,-0.666370,0.158524,0.000000,-16.700056,-11.168290,-32.960134,-6.444840,2.795491,-0.059018,-0.555022,0.276829,0.706944,1.340881,0.190180,-1.995778,-0.525119,0.377691,0.311498,1.572390,-0.048787,-1.731287,5
606368566568385,12.132774,0.035103,1.299837,-8.037696,-31.468008,-6.283286,12.127629,0.049427,1.259240,-8.232112,-31.464938,-6.283286,-0.123606,0.144207,-0.481746,-0.673015,0.161372,0.000000,-16.538676,-10.935848,-32.681038,-6.397520,2.766642,-0.058673,-0.554990,0.277074,0.707167,1.340513,0.190800,-1.996283,-0.525119,0.377691,0.311498,1.572390,-0.048787,-1.731287,5
606368567595847,12.132654,0.035248,1.299355,-8.038361,-31.467851,-6.283288,12.127507,0.049575,1.258774,-8.232610,-31.464791,-6.283286,-0.119644,0.144999,-0.482538,-0.665421,0.156626,0.000000,-17.014211,-11.033650,-32.676125,-6.501291,2.830507,-0.058989,-0.554960,0.277314,0.707390,1.340144,0.191416,-1.996778,-0.525119,0.377691,0.311498,1.572390,-0.048787,-1.731287,5
606368568599605,12.132541,0.035386,1.298890,-8.039029,-31.467695,-6.283285,12.127385,0.049723,1.258308,-8.233107,-31.464645,-6.283286,-0.118059,0.142622,-0.483331,-0.667320,0.161372,0.002848,-17.184985,-10.417019,-32.449588,-6.517512,2.839364,-0.058937,-0.554929,0.277549,0.707606,1.339787,0.192029,-1.997265,-0.525119,0.377691,0.311498,1.572390,-0.048787,-1.731287,5
606368569597798,12.132419,0.035530,1.298404,-8.039692,-31.467537,-6.283286,12.127264,0.049871,1.257842,-8.233604,-31.464499,-6.283286,-0.122021,0.144207,-0.485708,-0.663523,0.157575,0.000000,-16.713239,-10.757747,-32.434677,-6.440701,2.788279,-0.058797,-0.554898,0.277790,0.707832,1.339414,0.192641,-1.997765,-0.525119,0.377691,0.311498,1.572390,-0.048787,-1.731287,5
