timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,tcp_roll,tcp_pitch,tcp_yaw,goal_x,goal_y,goal_z,goal_roll,goal_pitch,goal_yaw,ctrl_mode
83661030558373,12.122412,0.655335,-2.042388,-36.212894,-38.108002,0.040378,12.122411,0.655335,-2.042389,-36.212895,-38.107999,0.040378,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000898,-6.381987,23.928198,0.609977,0.428446,0.000114,0.310841,-0.068816,0.571647,1.434942,0.109405,1.523223,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661031595806,12.122413,0.655334,-2.042388,-36.212895,-38.108004,0.040377,12.122411,0.655335,-2.042389,-36.212895,-38.107999,0.040378,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.001591,-6.379114,23.929135,0.610111,0.428434,0.000115,0.310842,-0.068815,0.571646,1.434945,0.109406,1.523226,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661032557498,12.122412,0.655337,-2.042388,-36.212894,-38.108004,0.040377,12.122411,0.655335,-2.042389,-36.212895,-38.107999,0.040378,-0.000000,0.003169,0.000000,-0.000000,-0.000000,0.000000,0.031440,-6.834688,23.853965,0.604525,0.432627,0.000232,0.310841,-0.068815,0.571648,1.434941,0.109407,1.523224,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661033593470,12.122412,0.655335,-2.042389,-36.212896,-38.108000,0.040378,12.122411,0.655335,-2.042389,-36.212895,-38.107999,0.040378,-0.000000,-0.000000,-0.002377,-0.000000,-0.000000,0.000000,-0.000931,-6.342386,24.036682,0.614576,0.430930,0.000058,0.310841,-0.068816,0.571646,1.434944,0.109405,1.523221,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661034593614,12.122410,0.655335,-2.042388,-36.212894,-38.108002,0.040378,12.122411,0.655335,-2.042389,-36.212895,-38.107999,0.040378,-0.003169,-0.000000,0.000000,-0.000000,0.002848,0.000000,0.260353,-6.421579,23.927228,0.635156,0.402885,0.000186,0.310841,-0.068816,0.571647,1.434942,0.109404,1.523221,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661035593897,12.122413,0.655335,-2.042386,-36.212893,-38.108003,0.040377,12.122411,0.655335,-2.042389,-36.212895,-38.107999,0.040378,0.002377,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.192426,-6.347824,23.929414,0.593371,0.444869,0.000070,0.310842,-0.068815,0.571648,1.434941,0.109405,1.523225,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661036596209,12.122413,0.655335,-2.042387,-36.212893,-38.108005,0.040378,12.122411,0.655335,-2.042389,-36.212895,-38.107999,0.040378,-0.000000,-0.000000,0.000000,-0.000000,-0.003797,0.000000,-0.005921,-6.381101,23.930755,0.608736,0.431850,0.000119,0.310842,-0.068815,0.571648,1.434941,0.109405,1.523227,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661037594292,12.122413,0.655336,-2.042388,-36.212895,-38.108001,0.040378,12.122411,0.655335,-2.042389,-36.212895,-38.107999,0.040378,-0.000000,-0.000000,0.000000,-0.000000,0.003797,0.000000,0.004381,-6.378969,23.928272,0.612923,0.424260,0.000124,0.310841,-0.068816,0.571647,1.434942,0.109405,1.523223,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661038558539,12.122410,0.655336,-2.042388,-36.212895,-38.108005,0.040378,12.122411,0.655335,-2.042389,-36.212895,-38.108000,0.040378,-0.003169,-0.000000,0.000000,-0.000000,-0.003797,0.000000,0.252110,-6.423364,23.930849,0.632269,0.409186,0.000188,0.310841,-0.068816,0.571647,1.434943,0.109406,1.523223,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661039559373,12.122412,0.655335,-2.042389,-36.212894,-38.108000,0.040378,12.122411,0.655335,-2.042389,-36.212895,-38.108000,0.040378,-0.000000,-0.000000,0.000000,-0.000000,0.004746,0.000000,0.006986,-6.375533,23.929073,0.613867,0.423039,0.000126,0.310841,-0.068816,0.571646,1.434944,0.109404,1.523221,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661040595283,12.122412,0.655335,-2.042388,-36.212895,-38.108004,0.040377,12.122411,0.655335,-2.042389,-36.212895,-38.108000,0.040378,-0.000000,-0.000000,0.000000,-0.000000,-0.003797,0.000000,-0.004759,-6.379297,23.932122,0.609463,0.431480,0.000124,0.310841,-0.068815,0.571647,1.434942,0.109407,1.523225,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661041595491,12.122412,0.655335,-2.042388,-36.212896,-38.108003,0.040378,12.122411,0.655335,-2.042389,-36.212895,-38.108000,0.040378,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000327,-6.376353,23.930954,0.611647,0.427628,0.000127,0.310842,-0.068816,0.571647,1.434943,0.109406,1.523224,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661042593042,12.122412,0.655337,-2.042388,-36.212895,-38.108003,0.040377,12.122411,0.655336,-2.042389,-36.212895,-38.108000,0.040378,-0.000000,0.002377,0.000000,-0.000000,-0.000000,0.000000,0.024177,-6.717431,23.875326,0.607450,0.430844,0.000215,0.310841,-0.068815,0.571647,1.434941,0.109407,1.523224,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661043596589,12.122412,0.655335,-2.042389,-36.212896,-38.108004,0.040377,12.122411,0.655336,-2.042389,-36.212895,-38.108000,0.040378,-0.000000,-0.000000,0.000000,-0.000000,-0.004746,0.000000,-0.005703,-6.376728,23.934260,0.609515,0.432178,0.000127,0.310841,-0.068815,0.571646,1.434945,0.109407,1.523225,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
83661044594578,12.122412,0.655335,-2.042388,-36.212895,-38.108003,0.040378,12.122411,0.655336,-2.042389,-36.212894,-38.108000,0.040378,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000764,-6.375986,23.931614,0.612109,0.427401,0.000131,0.310841,-0.068815,0.571647,1.434942,0.109406,1.523224,0.311200,0.050800,0.647700,1.210400,-0.052000,1.855500,5
