timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,ctrl_mode
576745484552677,-9.336875,-0.008493,7.291777,3.053185,-1.569075,0.000002,-9.337653,-0.004485,7.285747,3.053483,-1.569306,-0.000641,-0.000000,0.057049,-0.003169,-0.000000,0.010442,0.000000,-1.555292,-1.342147,-17.167173,-4.910879,2.215936,-0.000519,0.420901,-0.162593,0.761252,4
576745485504812,-9.336875,-0.008433,7.291777,3.053185,-1.569065,0.000002,-9.337668,-0.004370,7.285627,3.053491,-1.569310,-0.000654,-0.000000,0.057049,0.000000,-0.000000,0.013289,0.000000,-1.576498,-1.431033,-17.272187,-4.938800,2.224852,-0.000511,0.420931,-0.162590,0.761229,4
576745486548920,-9.336875,-0.008374,7.291775,3.053187,-1.569054,0.000002,-9.337683,-0.004255,7.285507,3.053499,-1.569314,-0.000667,-0.000000,0.058634,-0.002377,-0.000000,0.010442,0.000000,-1.591887,-1.651001,-17.315599,-4.954064,2.220903,-0.000502,0.420960,-0.162587,0.761207,4
576745487551032,-9.336874,-0.008313,7.291774,3.053186,-1.569046,0.000002,-9.337698,-0.004140,7.285386,3.053507,-1.569319,-0.000680,-0.000000,0.061011,0.000000,-0.000000,0.008543,0.000000,-1.626520,-2.321044,-17.575023,-5.027535,2.225241,-0.000484,0.420990,-0.162585,0.761184,4
576745488553642,-9.336874,-0.008260,7.291774,3.053185,-1.569036,0.000001,-9.337713,-0.004025,7.285265,3.053516,-1.569323,-0.000693,-0.000000,0.060218,0.000000,-0.000000,0.009492,0.000000,-1.632111,-2.024665,-17.513564,-5.009625,2.230874,-0.000484,0.421016,-0.162583,0.761163,4
576745489564969,-9.336876,-0.008194,7.291775,3.053187,-1.569024,0.000002,-9.337728,-0.003910,7.285145,3.053524,-1.569327,-0.000706,-0.000000,0.061011,0.000000,-0.000000,0.011391,0.000000,-1.649603,-2.180189,-17.578975,-5.029409,2.230423,-0.000476,0.421048,-0.162580,0.761138,4
576745490552884,-9.336874,-0.008134,7.291774,3.053186,-1.569016,0.000002,-9.337743,-0.003795,7.285024,3.053532,-1.569332,-0.000719,-0.000000,0.060218,0.000000,-0.000000,0.008543,0.000000,-1.655199,-1.901034,-17.526743,-5.013422,2.239458,-0.000477,0.421078,-0.162577,0.761115,4
576745491550779,-9.336874,-0.008074,7.291774,3.053185,-1.569000,0.000003,-9.337758,-0.003680,7.284903,3.053540,-1.569337,-0.000732,-0.000000,0.060218,0.000000,-0.000000,0.015188,0.000000,-1.670236,-1.837269,-17.524433,-5.014586,2.236861,-0.000470,0.421108,-0.162574,0.761092,4
576745492550396,-9.336876,-0.008013,7.291774,3.053185,-1.568988,0.000003,-9.337773,-0.003565,7.284782,3.053548,-1.569341,-0.000745,-0.000000,0.061011,0.000000,-0.000000,0.012340,0.000000,-1.684627,-1.975738,-17.590127,-5.033131,2.241151,-0.000464,0.421138,-0.162572,0.761069,4
576745493550504,-9.336875,-0.007950,7.291772,3.053185,-1.568977,0.000002,-9.337788,-0.003450,7.284662,3.053556,-1.569346,-0.000758,-0.000000,0.063388,0.000000,-0.000000,0.011391,0.000000,-1.713938,-2.536417,-17.772627,-5.087131,2.238613,-0.000447,0.421170,-0.162569,0.761046,4
