timestamp_ns,q0,q1,q2,q3,q4,q5,q_ref0,q_ref1,q_ref2,q_ref3,q_ref4,q_ref5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,tcp_x,tcp_y,tcp_z,tcp_roll,tcp_pitch,tcp_yaw,goal_x,goal_y,goal_z,goal_roll,goal_pitch,goal_yaw,ctrl_mode
3015964979378,0.144610,-0.237959,1.655656,-1.676087,-38.027954,-6.237471,0.144612,-0.237957,1.655653,-1.676086,-38.027952,-6.237469,-0.002377,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.185079,-12.268732,-23.947551,0.310654,0.399524,0.000171,-0.530618,-0.158089,0.643352,1.459191,0.102663,-1.108616,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015966032244,0.144610,-0.237958,1.655654,-1.676087,-38.027954,-6.237468,0.144612,-0.237957,1.655653,-1.676086,-38.027952,-6.237469,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.002848,-0.000572,-12.226491,-23.947601,0.273235,0.425446,0.000077,-0.530619,-0.158089,0.643352,1.459191,0.102661,-1.108616,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015967029827,0.144610,-0.237960,1.655655,-1.676087,-38.027954,-6.237472,0.144612,-0.237957,1.655653,-1.676086,-38.027952,-6.237469,-0.000000,-0.002377,0.000000,-0.000000,-0.000000,-0.004746,-0.036329,-11.782435,-23.839983,0.269078,0.427655,0.000267,-0.530618,-0.158089,0.643353,1.459189,0.102666,-1.108617,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015968030950,0.144611,-0.237957,1.655654,-1.676089,-38.027955,-6.237470,0.144612,-0.237957,1.655653,-1.676086,-38.027952,-6.237468,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.001660,-12.235276,-23.952126,0.272029,0.425842,0.000121,-0.530619,-0.158089,0.643352,1.459192,0.102665,-1.108615,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015969020776,0.144611,-0.237957,1.655654,-1.676087,-38.027953,-6.237471,0.144612,-0.237957,1.655653,-1.676086,-38.027952,-6.237468,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.002035,-12.239221,-23.954303,0.271378,0.425995,0.000120,-0.530619,-0.158089,0.643352,1.459191,0.102663,-1.108617,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015970027486,0.144612,-0.237956,1.655656,-1.676087,-38.027954,-6.237471,0.144612,-0.237957,1.655653,-1.676086,-38.027952,-6.237468,-0.000000,0.003169,0.000000,-0.000000,-0.000000,0.000000,0.044054,-12.837820,-24.103193,0.275557,0.423558,0.000026,-0.530619,-0.158090,0.643350,1.459194,0.102662,-1.108615,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015971027683,0.144610,-0.237958,1.655654,-1.676087,-38.027952,-6.237472,0.144612,-0.237957,1.655653,-1.676086,-38.027952,-6.237468,-0.000000,-0.002377,0.000000,-0.000000,-0.000000,0.000000,-0.037114,-11.802906,-23.849678,0.266629,0.428243,0.000187,-0.530619,-0.158088,0.643353,1.459190,0.102664,-1.108618,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015972029995,0.144609,-0.237959,1.655654,-1.676087,-38.027956,-6.237471,0.144612,-0.237957,1.655653,-1.676087,-38.027952,-6.237468,-0.000000,-0.000000,0.000000,-0.000000,-0.003797,0.000000,-0.008946,-12.248679,-23.962342,0.267843,0.430003,0.000116,-0.530618,-0.158088,0.643353,1.459190,0.102664,-1.108616,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015973030628,0.144611,-0.237960,1.655655,-1.676088,-38.027954,-6.237471,0.144612,-0.237957,1.655653,-1.676087,-38.027952,-6.237467,0.002377,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.188684,-12.205595,-23.961588,0.232153,0.452446,0.000068,-0.530618,-0.158089,0.643353,1.459190,0.102665,-1.108616,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015974031001,0.144612,-0.237957,1.655653,-1.676089,-38.027954,-6.237472,0.144612,-0.237957,1.655653,-1.676087,-38.027952,-6.237467,-0.000000,0.002377,0.000000,-0.000000,-0.000000,0.000000,0.031356,-12.704389,-24.075014,0.271882,0.424840,0.000045,-0.530619,-0.158089,0.643352,1.459191,0.102666,-1.108615,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015975025572,0.144612,-0.237958,1.655655,-1.676087,-38.027953,-6.237469,0.144612,-0.237957,1.655653,-1.676088,-38.027952,-6.237467,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.002848,-0.004031,-12.264944,-23.969157,0.267538,0.427040,0.000066,-0.530619,-0.158089,0.643352,1.459191,0.102661,-1.108616,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015976022295,0.144612,-0.237956,1.655655,-1.676089,-38.027953,-6.237472,0.144612,-0.237957,1.655653,-1.676088,-38.027952,-6.237466,-0.000000,-0.000000,0.000000,-0.002848,-0.000000,-0.002848,0.007228,-12.274521,-23.974142,0.274406,0.425115,0.000243,-0.530619,-0.158089,0.643351,1.459194,0.102666,-1.108616,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015977024152,0.144610,-0.237957,1.655655,-1.676087,-38.027951,-6.237470,0.144612,-0.237958,1.655653,-1.676089,-38.027952,-6.237465,-0.000000,-0.000000,0.000000,0.002848,-0.000000,0.000000,-0.013849,-12.275677,-23.973582,0.259272,0.429198,0.000021,-0.530619,-0.158088,0.643352,1.459192,0.102662,-1.108619,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
3015978025541,0.144609,-0.237958,1.655655,-1.676087,-38.027951,-6.237469,0.144612,-0.237958,1.655653,-1.676090,-38.027952,-6.237465,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.002392,-12.281212,-23.977663,0.266076,0.427223,0.000106,-0.530619,-0.158088,0.643352,1.459191,0.102661,-1.108620,-0.530619,-0.108089,0.593353,1.459190,0.102660,-1.108616,5
